datetime,message,ID
18:46:00,omg sirens are spooking the cat. poor timmy!,1265
18:46:00,thanks dr newman! #pokrally,1267
18:46:10,rt @abilafiredept abila fire department has dispatched two fire trucks to the dancing?dolphin apartments at?achilleos & madeg #afd?,1272
18:46:11,2 police units arrived and are managing crowd #abilapost,1273
18:46:11,police arrived at dancing dolphin fire. #hi,1274
18:46:11,cop time! come on!!! #startseomething,1275
18:46:11,sylvia marek welcomes viktor-e back on stage to sing their hit 'stand up speak up',1276
18:46:21,police have arrived at the fire and are helping manage the scene. #kronosstar,1277
18:46:21,fire officials report they do not yet know if apartment is currently occupied. #hi,1278
18:46:21,how long until bullets begin flying? #waitforit,1279
18:46:21,"real change is only possibly if kronos is ruled by the poeple, not the corrupt #pok",1280
18:46:22,rt @kronosstar abila police department has sent two units to the fire at the dancing dolphin apartments. #kronosstar,1281
18:46:22,rt @kronosstar abila police department has sent two units to the fire at the dancing dolphin apartments. #kronosstar,1282
18:46:22,rt @onlythetruth fire fire fire!! yesssss! #burnabilaburn,1283
18:46:45,rt @friendsofkronos dr newman what a joke #pok #terror,1286
18:46:52,just received word from witnesses that building is occupied. #hi,1288
18:46:52,yes searched for their own protection. what or who are they really looking for?,1289
18:47:00,rt @homelandilluminations building fire at achilleos and madeg. responders dispatched. #hi,1290
18:47:00,rt @homelandilluminations building fire at achilleos and madeg. responders dispatched. #hi,1291
18:47:00,rt @internationalnews continuing fire at the dancing dolphin apartment #abila #intnews,1292
18:47:00,rt @abilapost the location of the fire has been identified as the dancing dolphin apartment complex #abilapost,1293
18:47:00,rt @abilapost the location of the fire has been identified as the dancing dolphin apartment complex #abilapost,1294
18:47:00,rt @abilapost the location of the fire has been identified as the dancing dolphin apartment complex #abilapost,1295
18:47:00,rt @dangermice fire trucks are arriving at the dancing dolphin #abilafire,1296
18:47:00,residents have begun to trickle out of the dancing dolphin #abilapost,1298
18:47:00,police report the building is being searched for occupants. #hi,1299
18:47:00,abila fire department on the scene of dancing dolphin fire at achilleos & madeg assessing the extent of the fire #afd,1300
18:47:00,my apartment is filling up with smoke - help i'm in apartment 301!!!! #helpme,1301
18:47:00,say a prayer for our neighbors #dansingdolfinfire,1302
18:47:00,prayers for our brothers and sisters at the dancind dolphins appartments,1303
18:47:00,srsly!? did the government make a helpless victim bot? they expect us to buy this? #noway,1304
18:47:00,"whoever did this, thank you!!! #firestarter",1305
18:47:00,fire/medics needed-amublance dispatched to fire,1306
18:47:03,abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1307
18:47:03,several residents are exiting building. #hi,1308
18:47:03,bert hanns tells rally how he draws inspiration from the historical persons,1309
18:47:07,find anything yet? political enemies? bribe money?,1313
18:47:09,unclear how many people are still inside the building #abilapost,1314
18:47:09,residents being saved from dancing dolphin fire in abila. #newsonline,1315
18:47:09,abila fire department has dispatched an additional fire truck to dancing dolphin apartment fire #afd,1316
18:47:09,so sad -- all my stuff is in there.  #putitout,1317
18:47:09,most excietemtn ive seen on this street in a long time. #fire,1318
18:47:09,nooo don't #putitout,1319
18:47:09,fire/medics needed-fire truck #23 dispatched to fire,1320
18:47:10,unclear how many people still inside of building #abila #centralbulletin,1321
18:47:11,additional fire units have been called in to assist at the dancing dolphin fire. #kronosstar,1322
18:47:11,where's the rave in east abila tomorrow night? #abila #rave,1324
18:47:11,traffic stop,1325
18:47:19,fire growing at the dancing dolphin fire. #abila #intnews,1326
18:47:19,a third?fire truck has been dispatched to the fire #abilapost,1327
18:47:19,anyone hurt?  #dancingdolphinfire,1328
18:47:21,rt @kronosstar police have arrived at the fire and are helping manage the scene. #kronosstar,1329
18:47:22,rt @kronosstar abila police department has sent two units to the fire at the dancing dolphin apartments. #kronosstar,1330
18:47:22,rt @kronosstar abila police department has sent two units to the fire at the dancing dolphin apartments. #kronosstar,1331
18:47:22,rt @kronosstar abila police department has sent two units to the fire at the dancing dolphin apartments. #kronosstar,1332
18:47:31,rt @homelandilluminations homeland illumation on site.  flames visible from second floor of six floor apartment building. #hi,1335
18:47:31,rt @homelandilluminations homeland illumation on site.  flames visible from second floor of six floor apartment building. #hi,1336
18:47:31,abila fire department indicates dancing dolphin apartment is a six story structure with the bottom three stories currently occupied #afd?,1337
18:47:31,its all over the interwebs #dancingdolfinfire - that 's really close,1338
18:47:31,ellen and erik interviewed by athenamusiconline: viktor-e.kronos/theband/lomax-gastov-athena,1339
18:47:31,who else has had enough of the speeches? feel like im in school! gelatogalore time,1340
18:47:38,this guy wants to make a break for it hes going to get us killed!,1341
18:47:56,misdemeanor assault-in progress,1343
18:47:59,more police have arrived. still no word on any residents trapped in the building. #hi,1344
18:47:59,pulled 14 hour shift last night - have to go in again at midnight. so what happens? fire trucks screaming down the street. #norest,1345
18:47:59,@hi of course there's nothing on the residents. there has to be residents in the first place,1346
18:48:00,rt @homelandilluminations building fire at achilleos and madeg. responders dispatched. #hi,1347
18:48:00,rt @homelandilluminations building fire at achilleos and madeg. responders dispatched. #hi,1348
18:48:00,rt @internationalnews continuing fire at the dancing dolphin apartment #abila #intnews,1349
18:48:00,rt @abilapost the location of the fire has been identified as the dancing dolphin apartment complex #abilapost,1350
18:48:00,rt @abilapost the location of the fire has been identified as the dancing dolphin apartment complex #abilapost,1351
18:48:00,"rt @truthforcadau very inspiring speech from dr newman ""you can make a differnece, together you can make change"" #pokrallyinthepark",1352
18:48:00,rt @homelandilluminations no word yet on residents in dancing dolphin. #hi,1354
18:48:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1355
18:48:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1356
18:48:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1357
18:48:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1358
18:48:00,residents  trickling out of dancing dolphin. #hi,1359
18:48:02,they're going into the building even tho it's #enfuego,1360
18:48:02,is anyone taking donations for #abilafire?,1361
18:48:02,heading to gelatogalore! whos with me?,1362
18:48:02,police unit dispatched-crowd control,1363
18:48:09,rt @abilapost unclear how many people are still inside the building #abilapost,1364
18:48:09,rt @abilapost unclear how many people are still inside the building #abilapost,1365
18:48:11,rt @cleaningfish where's the rave in east abila tomorrow night? #abila #rave,1366
18:48:22,rt @kronosstar abila police department has sent two units to the fire at the dancing dolphin apartments. #kronosstar,1368
18:48:31,rt @homelandilluminations homeland illumation on site.  flames visible from second floor of six floor apartment building. #hi,1369
18:48:57,abila pd has called for additional support. #kronosstar,1371
18:48:57,bert hanns says songs inspired by gandhi and other historic figures.,1373
18:49:00,rt @abilapost the location of the fire has been identified as the dancing dolphin apartment complex #abilapost,1375
18:49:00,rt @homelandilluminations staff reporter en route to fire at madeg. reports of fire trucks on site. #hi,1376
18:49:00,rt @homelandilluminations no word yet on residents in dancing dolphin. #hi,1377
18:49:00,rt @homelandilluminations no word yet on residents in dancing dolphin. #hi,1378
18:49:00,rt @homelandilluminations no word yet on residents in dancing dolphin. #hi,1379
18:49:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1380
18:49:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1381
18:49:00,rt @homelandilluminations residents  trickling out of dancing dolphin. #hi,1382
18:49:02,rt @mamin is anyone taking donations for #abilafire?,1383
18:49:03,rt @kronosstar abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1388
18:49:03,rt @kronosstar abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1389
18:49:03,rt @kronosstar abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1390
18:49:03,rt @viktor-e bert hanns tells rally how he draws inspiration from the historical persons,1391
18:49:19,rt @internationalnews fire growing at the dancing dolphin fire. #abila #intnews,1392
18:49:19,rt @internationalnews fire growing at the dancing dolphin fire. #abila #intnews,1393
18:49:43,"bert quotes gandhi """"the difference between what we do and what we can do would solve the world's problems""""""""",1396
18:49:43,traffic stop,1397
18:49:47,rt @maha_homeland dr. newman conclused her remarks. viktor-e set to return to the stage.,1398
18:49:57,rt @kronosstar abila pd has called for additional support. #kronosstar,1403
18:50:00,rt @homelandilluminations no word yet on residents in dancing dolphin. #hi,1404
18:50:00,rt @trollingsnark srsly!? did the government make a helpless victim bot? they expect us to buy this? #noway,1405
18:50:03,rt @kronosstar abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1406
18:50:03,rt @kronosstar abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1407
18:50:21,rt @kronosstar police have arrived at the fire and are helping manage the scene. #kronosstar,1408
18:50:21,reports that the top three floors are under renovation @dancingdolphin #abilapost,1409
18:50:21,residents report top floors of apartments were unoccupied. #hi,1410
18:50:21,?,1411
18:50:21,join the movement rally.kronos/friendsofllm #rally,1412
18:50:21,guess i need to find out about hilel the elder? anybody know? #inspiration #viktor-e,1414
18:50:21,disturbance-noise,1415
18:50:57,rt @kronosstar abila pd has called for additional support. #kronosstar,1421
18:50:57,rt @kronosstar abila pd has called for additional support. #kronosstar,1422
18:50:59,rt @trollingsnark @hi of course there's nothing on the residents. there has to be residents in the first place,1423
18:51:00,rt @homelandilluminations police report the building is being searched for occupants. #hi,1424
18:51:00,rt @kingwilly say a prayer for our neighbors #dansingdolfinfire,1425
18:51:00,rt @homelandilluminations residents  trickling out of dancing dolphin. #hi,1426
18:51:03,rt @kronosstar abila fire department has dispatched an ambulance to assist at the dancing dolphin fire. #kronosstar,1427
18:51:09,rt @abilapost unclear how many people are still inside the building #abilapost,1428
18:51:19,rt @internationalnews fire growing at the dancing dolphin fire. #abila #intnews,1430
18:51:57,rt @kronosstar abila pd has called for additional support. #kronosstar,1433
18:51:59,rt @jenny90210 pulled 14 hour shift last night - have to go in again at midnight. so what happens? fire trucks screaming down the street. #norest,1434
18:52:00,rt @homelandilluminations residents  trickling out of dancing dolphin. #hi,1435
18:52:00,abila fire department fire truck #23 has arrived at dancing dolphin apartment #afd,1436
18:52:00,what's up with this traffic?,1437
18:52:00,alarm-secure no crime,1438
18:52:02,rt @truccotrucco heading to gelatogalore! whos with me?,1443
18:52:14,flames are shooting from the windows on the second floor.  #kronosstar,1444
18:52:14,flames visible on 2nd floor. #hi,1445
18:52:14,where's all the people from upstairs?,1446
18:52:19,flames are shooting from the windows on the second floor. #abila #intnews,1448
18:52:19,third fire truck has arrived on the scene #abilapost,1449
18:52:19,firemen still clearing building. #hi,1450
18:52:19,"moar fire! really, thatz it?? pahetic",1452
18:52:19,"the crowd cheers as viktor-e sings their hit """"stand up speak up""""""""",1453
18:52:21,haven't seen anyone from 3 yet,1454
18:52:25,kindafun watching the fire #pyroatheart,1458
18:52:25,"viktor-e is playing """"stand up speak up"""" inspired by ghandi very moving song""""",1459
18:52:27,residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1460
18:52:27,haven't heard from rachel in days. hope she's off on vaca somewhere,1461
18:52:27,death toll mounts - #kronoskidnapping. smad.co.kronos/383n28q,1462
18:52:28,firemen are helping evacuate the building. #kronosstar,1463
18:52:37,evacuation in fire in dancing dolphin #intnews,1465
18:52:37,firefighters have assisted several residents out of the building #afd #heroes?#abilapost,1466
18:52:37,feel slightly guilty but can't look away #schadenfreude,1467
18:52:37,never seen traffic like this before. #notmoving #gridlock youd thinkt his was a #realcity,1468
18:52:37,incomplete call for police,1469
18:52:57,rt @kronosstar abila pd has called for additional support. #kronosstar,1474
18:52:57,rt @kronosstar abila pd has called for additional support. #kronosstar,1475
18:53:02,firefighters assisting residents out of dancing dolphin fire #abila #centralbulletin,1476
18:53:02,so many sirens,1477
18:53:02,dang! missed one!,1478
18:53:10,paramedics have arrived at the scene and are treating some of the evacuated residents for smoke inhalation. #kronosstar #dancingdolphinfire,1479
18:53:10,three fire engines and several police units at site.  residents are being evacuated. #hi,1480
18:53:10,abila fire department has ordered the evacuation of nearby buildings as a precaution for fire at achilleos & madeg?#afd,1481
18:53:10,just got called into the hospital - staffing up just in case #abilafire,1482
18:53:10,yup yup come right in. time to take you in for reeducation.... i mean medical attention. #trustus,1483
18:53:10,"'stand up speak up"""" has been covered by other bands across the world. see a mix at viktor-e.kronos/ourmusic/standupspeakup/world""""",1484
18:53:10,"viktor-e playing my favorite """"stand up speak up""""! #pokrallyinthepark""""",1485
18:53:14,rt @greycatcollectibles where's all the people from upstairs?,1488
18:53:19,"rt @onlythetruth moar fire! really, thatz it?? pahetic",1489
18:53:19,"rt @pok the crowd cheers as viktor-e sings their hit """"stand up speak up""""""""",1490
18:53:21,rt @abilafiredept ?,1491
18:53:27,rt @abilapost residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1492
18:53:27,rt @abilapost residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1493
18:53:27,rt @abilapost residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1494
18:53:28,rt @kronosstar firemen are helping evacuate the building. #kronosstar,1495
18:53:37,rt @abilapost firefighters have assisted several residents out of the building #afd #heroes?#abilapost,1496
18:54:02,rt @redisrad so many sirens,1499
18:54:25,"rt @anaregents viktor-e is playing """"stand up speak up"""" inspired by ghandi very moving song""""",1504
18:54:27,rt @abilapost residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1505
18:54:35,i literally felt like blowing them up #pok #rally #grammar,1509
18:55:01,paramedics on the scene treating evacuated residents of @dancingdolphin #abilapost #firstresponders,1511
18:55:01,ambulance arrived - no word on injuries. #hi,1512
18:55:01,police are flooding the scene,1513
18:55:01,traffic congestion in east abila #abila,1514
18:55:01,traffic stop,1515
18:55:02,rt @onlythetruth dang! missed one!,1516
18:55:02,an additional police unit has arrived blocking off achilleos and madeg #abilapost?,1517
18:55:02,residents are being treated for smoke inhalation and minor injuries. #hi,1518
18:55:02,air quality awful tonight. whats going on???,1519
18:55:02,counseling is available for those in distress at abila all-faiths church.,1520
18:55:03,police have asked crowd to move away from scene. #hi,1521
18:55:05,as a precaution fire officials have ordered nearby buildings evacuated. police are going door to door to clear area. #hi,1522
18:55:05,they're making us get way back from the building --scared now.,1523
18:55:05,oh man they are evacuating the nearby buildings #abilafire,1524
18:55:05,what is going on? i was smart enough to stay away from the #rallypark - thot everyone would be there,1525
18:55:18,don't be disinterested in the movie! #pok #rally #grammar,1527
18:55:18,"when in doubt, punt!  #kronosstar #pokrally",1528
18:55:19,rt @internationalnews flames are shooting from the windows on the second floor. #abila #intnews,1529
18:55:28,rt @kronosstar firemen are helping evacuate the building. #kronosstar,1530
18:55:39,fortune sides with him who dares.  #pokrally #hi,1531
18:56:00,rt @abilafiredept abila fire department fire truck #23 has arrived at dancing dolphin apartment #afd,1532
18:56:02,rt @homelandilluminations residents are being treated for smoke inhalation and minor injuries. #hi,1533
18:56:02,police and firemen have started to evacuate neighboring buildings. #kronosstar #dancingdolphinfire,1534
18:56:02,building appears to lost. #hi,1535
18:56:02,there we go. false flag operation entering stage 2.,1536
18:56:02,restaurant opening soon- dancing bear   #schaber,1537
18:56:03,rt @homelandilluminations police have asked crowd to move away from scene. #hi,1538
18:56:03,rt @homelandilluminations police have asked crowd to move away from scene. #hi,1539
18:56:03,rt @homelandilluminations police have asked crowd to move away from scene. #hi,1540
18:56:14,rt @homelandilluminations flames visible on 2nd floor. #hi,1542
18:56:19,rt @internationalnews flames are shooting from the windows on the second floor. #abila #intnews,1543
18:56:19,rt @internationalnews flames are shooting from the windows on the second floor. #abila #intnews,1544
18:56:19,rt @internationalnews flames are shooting from the windows on the second floor. #abila #intnews,1545
18:56:19,rt @abilapost third fire truck has arrived on the scene #abilapost,1546
18:56:27,rt @abilapost residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1547
18:56:27,rt @abilapost residents?continue making their way out of the apartment building unclear how many are still inside #abilapost,1548
18:56:37,rt @abilapost firefighters have assisted several residents out of the building #afd #heroes?#abilapost,1551
18:56:37,rt @abilapost firefighters have assisted several residents out of the building #afd #heroes?#abilapost,1552
18:57:01,rt @abilapost paramedics on the scene treating evacuated residents of @dancingdolphin #abilapost #firstresponders,1553
18:57:01,rt @homelandilluminations ambulance arrived - no word on injuries. #hi,1554
18:57:01,rt @homelandilluminations ambulance arrived - no word on injuries. #hi,1555
18:57:02,rt @homelandilluminations building appears to lost. #hi,1559
18:57:03,rt @homelandilluminations police have asked crowd to move away from scene. #hi,1560
18:57:05,rt @homelandilluminations as a precaution fire officials have ordered nearby buildings evacuated. police are going door to door to clear area. #hi,1561
18:57:05,rt @homelandilluminations as a precaution fire officials have ordered nearby buildings evacuated. police are going door to door to clear area. #hi,1562
18:57:10,rt @trollingsnark yup yup come right in. time to take you in for reeducation.... i mean medical attention. #trustus,1563
18:57:13,evacuations of surrounding buildings have begun - if you are in the vicinity of achilleos & madeg please be safe #abilapost,1564
18:57:13,"we're with the government, we're here to help. #yeahright",1565
18:57:13,next up: closing remarks by sylvia marek.,1566
18:57:25,best seizure salad evvah #pok #rally #grammar,1568
18:58:01,rt @homelandilluminations ambulance arrived - no word on injuries. #hi,1570
18:58:02,rt @homelandilluminations residents are being treated for smoke inhalation and minor injuries. #hi,1571
18:58:46,nearby residents being evacuated in dancing dolphin fire in abila. #newsonline,1574
18:58:50,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingfired,1577
18:59:01,rt @abilapost paramedics on the scene treating evacuated residents of @dancingdolphin #abilapost #firstresponders,1579
18:59:01,paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1580
18:59:01,a resident may be trapped on upper floor. #hi,1581
18:59:01,where did all these people come from? #worstblockpartyever,1582
18:59:01,sylvia thanks all the speakers and the band,1583
18:59:03,rt @homelandilluminations police have asked crowd to move away from scene. #hi,1584
18:59:34,firemen report they are rescuing one resident trapped on upper floor. #hi,1588
18:59:46,rt @newsonlinetoday nearby residents being evacuated in dancing dolphin fire in abila. #newsonline,1589
19:00:00,injuries at the dancing dolphin fire #abila #intnews,1594
19:00:00,residents report no one lived on floors 4-6. #hi,1595
19:00:00,hear comes some folks from 3 - afd carrying marta out the building. #afdheros,1596
19:00:00,someone just got rescued and looks really bad  #abilafire,1597
19:00:00,viktor-e playing for the next hour courtesy of the pok #pok,1598
19:00:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1599
19:00:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1600
19:00:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1601
19:00:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1602
19:00:01,rt @homelandilluminations a resident may be trapped on upper floor. #hi,1603
19:00:01,rt @homelandilluminations a resident may be trapped on upper floor. #hi,1604
19:00:02,rt @homelandilluminations building appears to lost. #hi,1605
19:00:31,firemen have rescued a resident from the upper floors of the building. #kronosstar #dancingdolphinfire #afdheroes,1607
19:00:31,fire is still out of control  smoke continues to pour from windows. #hi,1608
19:00:31,do not lose faith!  abila all-faiths church is here to support #victims #dancingdophinsfire,1609
19:00:34,rt @homelandilluminations firemen report they are rescuing one resident trapped on upper floor. #hi,1610
19:00:42,firefighters have rescued a resident from the upper floors of @dancingdolphin #abilapost?,1611
19:00:42,no word on trapped resident. #hi,1612
19:00:42,traffic killing me - looks like #fire - every street closed down or gridlocked,1613
19:00:42,come to the park and join us in social change #pok,1614
19:01:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1616
19:01:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1617
19:01:42,rt @abilapost firefighters have rescued a resident from the upper floors of @dancingdolphin #abilapost?,1622
19:01:42,rt @homelandilluminations no word on trapped resident. #hi,1623
19:01:42,rt @homelandilluminations no word on trapped resident. #hi,1624
19:01:42,rt @ourcountryourrights come to the park and join us in social change #pok,1625
19:01:46,rt @newsonlinetoday nearby residents being evacuated in dancing dolphin fire in abila. #newsonline,1626
19:02:00,rt @homelandilluminations residents report no one lived on floors 4-6. #hi,1627
19:02:00,residents rescued in dancing dolphin fire #abila #intnews,1628
19:02:00,resident rescued from upper floors of dancing dolphin apartment #abila #centralbulletin,1629
19:02:00,thank abila firefighters for saving me! #afd,1630
19:02:00,yes yes! thank you oh dear government agents! what would we ever do without you! #sarcasm,1631
19:02:00,missed another! amatuer!!!,1632
19:02:00,photos of the pok rally in the park: pok.kronos/rallyinthepark,1633
19:02:00,sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1634
19:02:00,sylvia is back on stage i guess this is the end #pokrally,1635
19:02:00,join the pok and make a differnce #pok,1636
19:02:00,traffic stop,1637
19:02:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1642
19:02:01,rt @kronosstar paramedics say there are no serious injuries among the building residents. #kronosstar #dancingdolphinfire,1643
19:02:01,rt @homelandilluminations a resident may be trapped on upper floor. #hi,1644
19:02:01,rt @homelandilluminations a resident may be trapped on upper floor. #hi,1645
19:02:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1650
19:02:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1651
19:02:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1652
19:02:31,rt @abilaallfaith do not lose faith!  abila all-faiths church is here to support #victims #dancingdophinsfire,1653
19:02:42,rt @homelandilluminations no word on trapped resident. #hi,1654
19:03:00,rt @dangermice someone just got rescued and looks really bad  #abilafire,1657
19:03:00,rt @abilapost sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1658
19:03:00,rt @abilapost sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1659
19:03:01,rt @homelandilluminations a resident may be trapped on upper floor. #hi,1660
19:03:19,what number is your pin number? #pok #rally #grammar,1661
19:03:19,don't be disinterested in the movie! #pok #rally #grammar,1663
19:03:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1665
19:03:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1666
19:03:42,rt @abilapost firefighters have rescued a resident from the upper floors of @dancingdolphin #abilapost?,1667
19:03:42,rt @homelandilluminations no word on trapped resident. #hi,1668
19:03:42,rt @homelandilluminations no word on trapped resident. #hi,1669
19:03:42,rt @homelandilluminations no word on trapped resident. #hi,1670
19:03:42,rt @homelandilluminations no word on trapped resident. #hi,1671
19:03:48,sylvia reminds us all to make a difference everyday day to make the world a better place for all,1676
19:03:48,sow wants to thank everyone who showed up to support them!,1677
19:03:48,disturbance-noise,1678
19:04:00,rt @greycatcollectibles hear comes some folks from 3 - afd carrying marta out the building. #afdheros,1679
19:04:00,rt @onlythetruth missed another! amatuer!!!,1680
19:04:00,rt @abilapost sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1681
19:04:00,rt @abilapost sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1682
19:04:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1688
19:04:31,rt @homelandilluminations fire is still out of control  smoke continues to pour from windows. #hi,1689
19:04:54,how far is paris from france? #pok #rally #grammar,1690
19:05:00,traffic being diverted from area. #hi,1693
19:05:00,now officially late #firstdatedisaster,1694
19:05:00,and more cops. must really want something here. #lookingforsomething,1695
19:05:00,stay with us to hear viktor-e play in the abila city park!,1696
19:05:00,speeches are done time for more tunes! #viktor-e #pokrally,1698
19:05:17,april 31 2013 - will always remember that date #pok #rally #grammar,1700
19:05:17,i would like to return the complement #pok #rally #grammar,1701
19:05:54,woman rescued and being treated for injuries.#hi,1705
19:05:54,closing remarks by pok leader sylvia marek.,1706
19:05:54,park check,1707
19:06:00,rt @abilapost sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1708
19:06:00,rt @abilapost sylvia marek thanks speakers lucio jakab lorenzo di stefano and dr. newman #pokrally #abilapost,1709
19:06:00,rt @homelandilluminations traffic being diverted from area. #hi,1710
19:06:00,rt @homelandilluminations traffic being diverted from area. #hi,1711
19:07:00,rt @homelandilluminations traffic being diverted from area. #hi,1715
19:07:00,i'm okay - but going to the hospital #thanksafd,1716
19:07:00,syvlia thanks everyone for coming out to support the pok.,1719
19:07:00,viktor-e returns to the stage.,1720
19:07:00,pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1721
19:07:00,viktor-e returns to the stage and will be playing for another hour or so #pokrally #abilapost,1722
19:07:00,i wuz wrong! viktor-e is going to play for an hour! #viktor-e #pokrally,1723
19:07:00,theyre playing circles and if youre not here your missing out! #viktor-e #pok,1724
19:07:00,traffic stop,1725
19:08:00,rt @homelandilluminations traffic being diverted from area. #hi,1731
19:08:00,rt @homelandilluminations traffic being diverted from area. #hi,1732
19:08:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1733
19:08:00,rt @truthforcadau theyre playing circles and if youre not here your missing out! #viktor-e #pok,1734
19:08:11,thats bad i have carpool tunnel #pok #rally #grammar,1735
19:08:11,my boss just made a 360 on his last decision! #pok #rally #grammar,1737
19:09:00,rt @homelandilluminations traffic being diverted from area. #hi,1741
19:09:00,rt @homelandilluminations traffic being diverted from area. #hi,1742
19:09:00,rt @homelandilluminations traffic being diverted from area. #hi,1743
19:09:00,rt @martaflores i'm okay - but going to the hospital #thanksafd,1745
19:09:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1746
19:10:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1754
19:10:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1755
19:10:00,rt @anaregents i wuz wrong! viktor-e is going to play for an hour! #viktor-e #pokrally,1756
19:10:00,more fire trucks at scene.  officials report fire is not under control. #hi,1757
19:10:00,trapped resident rescued in abila fire. #abila #newsonline,1758
19:10:00,abila fire department trucks 12 & 30 have arrived?at the dancing dolphin fire to relieve trucks 41 and 57 #afd?,1759
19:10:00,they are taking the rescued person to the hospital hope she's okay,1761
19:10:00,#apd #afd badges and uniforms everywhere #marriagematerial,1762
19:10:00,what makes you dance? viktor-e.kronos/ourlistenerstories,1763
19:10:00,gelatogalore so so good!,1764
19:10:00,alarm-secure no crime,1765
19:11:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1769
19:11:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1770
19:11:00,rt @kronosstar pok rally ends in a concert by the band viktor-e.? the crowd is calmer than usual for a pok rally but police remain vigilant. #kronosstar,1771
19:11:00,rt @newsonlinetoday trapped resident rescued in abila fire. #abila #newsonline,1772
19:11:00,rt @newsonlinetoday trapped resident rescued in abila fire. #abila #newsonline,1773
19:11:45,abila fd has requested two fresh fire units to replace the original responding units. #kronosstar #dancingdolphinfire,1778
19:11:45,no longer #smokefreehome #noresalevalue,1779
19:11:45,he's going to think i'm not coming... answer the phone!,1780
19:11:45,how do you start a dolphin on fire? #tellme,1781
19:12:00,rt @newsonlinetoday trapped resident rescued in abila fire. #abila #newsonline,1782
19:12:00,rt @newsonlinetoday trapped resident rescued in abila fire. #abila #newsonline,1783
19:12:02,two #afd units have been called to replace the firefighters on the scene?@dancingdolphin?#abilapost,1784
19:12:02,"mmm,tastes like chicken",1785
19:12:28,i literally felt like blowing them up #pok #rally #grammar,1793
